from,quantity_from,to,quantity_to,account_name,date,id
usd,4000,bitcoin,1,test,1568301081,3166
,0,usd,4000,test,1568299081,3167
usd,4000,bitcoin,1,test,1568299081,3168
,0,usd,4000,test,1568297081,3169
usd,4000,bitcoin,1,test,1568297081,3170
,0,usd,4000,test,1568295081,3171
usd,4000,bitcoin,1,test,1568295081,3172
,0,usd,4000,test,1568293081,3173
usd,4000,bitcoin,1,test,1568293081,3174
,0,usd,4000,test,1568291081,3175
usd,4000,bitcoin,1,test,1568291081,3176
,0,usd,4000,test,1568289081,3177
usd,4000,bitcoin,1,test,1568289081,3178
,0,usd,4000,test,1568287081,3179
usd,4000,bitcoin,1,test,1568287081,3180
,0,usd,4000,test,1568285081,3181
usd,4000,bitcoin,1,test,1568285081,3182
,0,usd,4000,test,1568283081,3183
usd,4000,bitcoin,1,test,1568283081,3184
,0,usd,4000,test,1568281081,3185
usd,4000,bitcoin,1,test,1568281081,3186
,0,usd,4000,test,1568279081,3187
usd,4000,bitcoin,1,test,1568279081,3188
,0,usd,4000,test,1568277081,3189
usd,4000,bitcoin,1,test,1568277081,3190
,0,usd,4000,test,1568275081,3191
usd,4000,bitcoin,1,test,1568275081,3192
,0,usd,4000,test,1568273081,3193
usd,4000,bitcoin,1,test,1568273081,3194
,0,usd,4000,test,1568271081,3195
usd,4000,bitcoin,1,test,1568271081,3196
,0,usd,4000,test,1568269081,3197
usd,4000,bitcoin,1,test,1568269081,3198
,0,usd,4000,test,1568267081,3199
usd,4000,bitcoin,1,test,1568267081,3200
,0,usd,4000,test,1568265081,3201
usd,4000,bitcoin,1,test,1568265081,3202
,0,usd,4000,test,1568263081,3203
usd,4000,bitcoin,1,test,1568263081,3204
,0,usd,4000,test,1568261081,3205
usd,4000,bitcoin,1,test,1568261081,3206
,0,usd,4000,test,1568259081,3207
usd,4000,bitcoin,1,test,1568259081,3208
,0,usd,4000,test,1568257081,3209
usd,4000,bitcoin,1,test,1568257081,3210
,0,usd,4000,test,1568255081,3211
usd,4000,bitcoin,1,test,1568255081,3212
,0,usd,4000,test,1568253081,3213
usd,4000,bitcoin,1,test,1568253081,3214
,0,usd,4000,test,1568251081,3215
usd,4000,bitcoin,1,test,1568251081,3216
,0,usd,4000,test,1568249081,3217
usd,4000,bitcoin,1,test,1568249081,3218
,0,usd,4000,test,1568247081,3219
usd,4000,bitcoin,1,test,1568247081,3220
,0,usd,4000,test,1568245081,3221
usd,4000,bitcoin,1,test,1568245081,3222
,0,usd,4000,test,1568243081,3223
usd,4000,bitcoin,1,test,1568243081,3224
,0,usd,4000,test,1568241081,3225
usd,4000,bitcoin,1,test,1568241081,3226
,0,usd,4000,test,1568239081,3227
usd,4000,bitcoin,1,test,1568239081,3228
,0,usd,4000,test,1568237081,3229
usd,4000,bitcoin,1,test,1568237081,3230
,0,usd,4000,test,1568235081,3231
usd,4000,bitcoin,1,test,1568235081,3232
,0,usd,4000,test,1568233081,3233
usd,4000,bitcoin,1,test,1568233081,3234
,0,usd,4000,test,1568231081,3235
usd,4000,bitcoin,1,test,1568231081,3236
,0,usd,4000,test,1568229081,3237
usd,4000,bitcoin,1,test,1568229081,3238
,0,usd,4000,test,1568227081,3239
usd,4000,bitcoin,1,test,1568227081,3240
,0,usd,4000,test,1568225081,3241
usd,4000,bitcoin,1,test,1568225081,3242
,0,usd,4000,test,1568223081,3243
usd,4000,bitcoin,1,test,1568223081,3244
,0,usd,4000,test,1568221081,3245
usd,4000,bitcoin,1,test,1568221081,3246
,0,usd,4000,test,1568219081,3247
usd,4000,bitcoin,1,test,1568219081,3248
,0,usd,4000,test,1568217081,3249
usd,4000,bitcoin,1,test,1568217081,3250
,0,usd,4000,test,1568215081,3251
usd,4000,bitcoin,1,test,1568215081,3252
,0,usd,4000,test,1568213081,3253
usd,4000,bitcoin,1,test,1568213081,3254
,0,usd,4000,test,1568211081,3255
usd,4000,bitcoin,1,test,1568211081,3256
,0,usd,4000,test,1568209081,3257
usd,4000,bitcoin,1,test,1568209081,3258
,0,usd,4000,test,1568207081,3259
usd,4000,bitcoin,1,test,1568207081,3260
,0,usd,4000,test,1568205081,3261
usd,4000,bitcoin,1,test,1568205081,3262
,0,usd,4000,test,1568203081,3263
usd,4000,bitcoin,1,test,1568203081,3264
,0,usd,4000,test,1568201081,3265
usd,4000,bitcoin,1,test,1568201081,3266
,0,usd,4000,test,1568199081,3267
usd,4000,bitcoin,1,test,1568199081,3268
,0,usd,4000,test,1568197081,3269
usd,4000,bitcoin,1,test,1568197081,3270
,0,usd,4000,test,1568195081,3271
usd,4000,bitcoin,1,test,1568195081,3272
,0,usd,4000,test,1568193081,3273
usd,4000,bitcoin,1,test,1568193081,3274
,0,usd,4000,test,1568191081,3275
usd,4000,bitcoin,1,test,1568191081,3276
,0,usd,4000,test,1568189081,3277
usd,4000,bitcoin,1,test,1568189081,3278
,0,usd,4000,test,1568187081,3279
usd,4000,bitcoin,1,test,1568187081,3280
,0,usd,4000,test,1568185081,3281
usd,4000,bitcoin,1,test,1568185081,3282
,0,usd,4000,test,1568183081,3283
usd,4000,bitcoin,1,test,1568183081,3284
,0,usd,4000,test,1568181081,3285
usd,4000,bitcoin,1,test,1568181081,3286
,0,usd,4000,test,1568179081,3287
usd,4000,bitcoin,1,test,1568179081,3288
,0,usd,4000,test,1568177081,3289
usd,4000,bitcoin,1,test,1568177081,3290
,0,usd,4000,test,1568175081,3291
usd,4000,bitcoin,1,test,1568175081,3292
,0,usd,4000,test,1568173081,3293
usd,4000,bitcoin,1,test,1568173081,3294
,0,usd,4000,test,1568171081,3295
usd,4000,bitcoin,1,test,1568171081,3296
,0,usd,4000,test,1568169081,3297
usd,4000,bitcoin,1,test,1568169081,3298
,0,usd,4000,test,1568167081,3299
usd,4000,bitcoin,1,test,1568167081,3300
,0,usd,4000,test,1568165081,3301
usd,4000,bitcoin,1,test,1568165081,3302
,0,usd,4000,test,1568163081,3303
usd,4000,bitcoin,1,test,1568163081,3304
,0,usd,4000,test,1568161081,3305
usd,4000,bitcoin,1,test,1568161081,3306
,0,usd,4000,test,1568159081,3307
usd,4000,bitcoin,1,test,1568159081,3308
,0,usd,4000,test,1568157081,3309
usd,4000,bitcoin,1,test,1568157081,3310
,0,usd,4000,test,1568155081,3311
usd,4000,bitcoin,1,test,1568155081,3312
,0,usd,4000,test,1568153081,3313
usd,4000,bitcoin,1,test,1568153081,3314
,0,usd,4000,test,1568151081,3315
usd,4000,bitcoin,1,test,1568151081,3316
,0,usd,4000,test,1568149081,3317
usd,4000,bitcoin,1,test,1568149081,3318
,0,usd,4000,test,1568147081,3319
usd,4000,bitcoin,1,test,1568147081,3320
,0,usd,4000,test,1568145081,3321
usd,4000,bitcoin,1,test,1568145081,3322
,0,usd,4000,test,1568143081,3323
usd,4000,bitcoin,1,test,1568143081,3324
,0,usd,4000,test,1568141081,3325
usd,4000,bitcoin,1,test,1568141081,3326
,0,usd,4000,test,1568139081,3327
usd,4000,bitcoin,1,test,1568139081,3328
,0,usd,4000,test,1568137081,3329
usd,4000,bitcoin,1,test,1568137081,3330
,0,usd,4000,test,1568135081,3331
usd,4000,bitcoin,1,test,1568135081,3332
,0,usd,4000,test,1568133081,3333
usd,4000,bitcoin,1,test,1568133081,3334
,0,usd,4000,test,1568131081,3335
usd,4000,bitcoin,1,test,1568131081,3336
,0,usd,4000,test,1568129081,3337
usd,4000,bitcoin,1,test,1568129081,3338
,0,usd,4000,test,1568127081,3339
usd,4000,bitcoin,1,test,1568127081,3340
,0,usd,4000,test,1568125081,3341
usd,4000,bitcoin,1,test,1568125081,3342
,0,usd,4000,test,1568123081,3343
usd,4000,bitcoin,1,test,1568123081,3344
,0,usd,4000,test,1568121081,3345
usd,4000,bitcoin,1,test,1568121081,3346
,0,usd,4000,test,1568119081,3347
usd,4000,bitcoin,1,test,1568119081,3348
,0,usd,4000,test,1568117081,3349
usd,4000,bitcoin,1,test,1568117081,3350
,0,usd,4000,test,1568115081,3351
usd,4000,bitcoin,1,test,1568115081,3352
,0,usd,4000,test,1568113081,3353
usd,4000,bitcoin,1,test,1568113081,3354
,0,usd,4000,test,1568111081,3355
usd,4000,bitcoin,1,test,1568111081,3356
,0,usd,4000,test,1568109081,3357
usd,4000,bitcoin,1,test,1568109081,3358
,0,usd,4000,test,1568107081,3359
usd,4000,bitcoin,1,test,1568107081,3360
,0,usd,4000,test,1568105081,3361
usd,4000,bitcoin,1,test,1568105081,3362
,0,usd,4000,test,1568103081,3363
usd,4000,bitcoin,1,test,1568103081,3364
,0,usd,4000,test,1568101081,3365
usd,4000,bitcoin,1,test,1568101081,3366
,0,usd,4000,test,1568099081,3367
usd,4000,bitcoin,1,test,1568099081,3368
,0,usd,4000,test,1568097081,3369
usd,4000,bitcoin,1,test,1568097081,3370
,0,usd,4000,test,1568095081,3371
usd,4000,bitcoin,1,test,1568095081,3372
,0,usd,4000,test,1568093081,3373
usd,4000,bitcoin,1,test,1568093081,3374
,0,usd,4000,test,1568091081,3375
usd,4000,bitcoin,1,test,1568091081,3376
,0,usd,4000,test,1568089081,3377
usd,4000,bitcoin,1,test,1568089081,3378
,0,usd,4000,test,1568087081,3379
usd,4000,bitcoin,1,test,1568087081,3380
,0,usd,4000,test,1568085081,3381
usd,4000,bitcoin,1,test,1568085081,3382
,0,usd,4000,test,1568083081,3383
usd,4000,bitcoin,1,test,1568083081,3384
,0,usd,4000,test,1568081081,3385
usd,4000,bitcoin,1,test,1568081081,3386
,0,usd,4000,test,1568079081,3387
usd,4000,bitcoin,1,test,1568079081,3388
,0,usd,4000,test,1568077081,3389
usd,4000,bitcoin,1,test,1568077081,3390
,0,usd,4000,test,1568075081,3391
usd,4000,bitcoin,1,test,1568075081,3392
,0,usd,4000,test,1568073081,3393
usd,4000,bitcoin,1,test,1568073081,3394
,0,usd,4000,test,1568071081,3395
usd,4000,bitcoin,1,test,1568071081,3396
,0,usd,4000,test,1568069081,3397
usd,4000,bitcoin,1,test,1568069081,3398
,0,usd,4000,test,1568067081,3399
usd,4000,bitcoin,1,test,1568067081,3400
,0,usd,4000,test,1568065081,3401
usd,4000,bitcoin,1,test,1568065081,3402
,0,usd,4000,test,1568063081,3403
usd,4000,bitcoin,1,test,1568063081,3404
,0,usd,4000,test,1568061081,3405
usd,4000,bitcoin,1,test,1568061081,3406
,0,usd,4000,test,1568059081,3407
usd,4000,bitcoin,1,test,1568059081,3408
,0,usd,4000,test,1568057081,3409
usd,4000,bitcoin,1,test,1568057081,3410
,0,usd,4000,test,1568055081,3411
usd,4000,bitcoin,1,test,1568055081,3412
,0,usd,4000,test,1568053081,3413
usd,4000,bitcoin,1,test,1568053081,3414
,0,usd,4000,test,1568051081,3415
usd,4000,bitcoin,1,test,1568051081,3416
,0,usd,4000,test,1568049081,3417
usd,4000,bitcoin,1,test,1568049081,3418
,0,usd,4000,test,1568047081,3419
usd,4000,bitcoin,1,test,1568047081,3420
,0,usd,4000,test,1568045081,3421
usd,4000,bitcoin,1,test,1568045081,3422
,0,usd,4000,test,1568043081,3423
usd,4000,bitcoin,1,test,1568043081,3424
,0,usd,4000,test,1568041081,3425
usd,4000,bitcoin,1,test,1568041081,3426
,0,usd,4000,test,1568039081,3427
usd,4000,bitcoin,1,test,1568039081,3428
,0,usd,4000,test,1568037081,3429
usd,4000,bitcoin,1,test,1568037081,3430
,0,usd,4000,test,1568035081,3431
usd,4000,bitcoin,1,test,1568035081,3432
,0,usd,4000,test,1568033081,3433
usd,4000,bitcoin,1,test,1568033081,3434
,0,usd,4000,test,1568031081,3435
usd,4000,bitcoin,1,test,1568031081,3436
,0,usd,4000,test,1568029081,3437
usd,4000,bitcoin,1,test,1568029081,3438
,0,usd,4000,test,1568027081,3439
usd,4000,bitcoin,1,test,1568027081,3440
,0,usd,4000,test,1568025081,3441
usd,4000,bitcoin,1,test,1568025081,3442
,0,usd,4000,test,1568023081,3443
usd,4000,bitcoin,1,test,1568023081,3444
,0,usd,4000,test,1568021081,3445
usd,4000,bitcoin,1,test,1568021081,3446
,0,usd,4000,test,1568019081,3447
usd,4000,bitcoin,1,test,1568019081,3448
,0,usd,4000,test,1568017081,3449
usd,4000,bitcoin,1,test,1568017081,3450
,0,usd,4000,test,1568015081,3451
usd,4000,bitcoin,1,test,1568015081,3452
,0,usd,4000,test,1568013081,3453
usd,4000,bitcoin,1,test,1568013081,3454
,0,usd,4000,test,1568011081,3455
usd,4000,bitcoin,1,test,1568011081,3456
,0,usd,4000,test,1568009081,3457
usd,4000,bitcoin,1,test,1568009081,3458
,0,usd,4000,test,1568007081,3459
usd,4000,bitcoin,1,test,1568007081,3460
,0,usd,4000,test,1568005081,3461
usd,4000,bitcoin,1,test,1568005081,3462
,0,usd,4000,test,1568003081,3463
usd,4000,bitcoin,1,test,1568003081,3464
,0,usd,4000,test,1568001081,3465
usd,4000,bitcoin,1,test,1568001081,3466
,0,usd,4000,test,1567999081,3467
usd,4000,bitcoin,1,test,1567999081,3468
,0,usd,4000,test,1567997081,3469
usd,4000,bitcoin,1,test,1567997081,3470
,0,usd,4000,test,1567995081,3471
usd,4000,bitcoin,1,test,1567995081,3472
,0,usd,4000,test,1567993081,3473
usd,4000,bitcoin,1,test,1567993081,3474
,0,usd,4000,test,1567991081,3475
usd,4000,bitcoin,1,test,1567991081,3476
,0,usd,4000,test,1567989081,3477
usd,4000,bitcoin,1,test,1567989081,3478
,0,usd,4000,test,1567987081,3479
usd,4000,bitcoin,1,test,1567987081,3480
,0,usd,4000,test,1567985081,3481
usd,4000,bitcoin,1,test,1567985081,3482
,0,usd,4000,test,1567983081,3483
usd,4000,bitcoin,1,test,1567983081,3484
,0,usd,4000,test,1567981081,3485
usd,4000,bitcoin,1,test,1567981081,3486
,0,usd,4000,test,1567979081,3487
usd,4000,bitcoin,1,test,1567979081,3488
,0,usd,4000,test,1567977081,3489
usd,4000,bitcoin,1,test,1567977081,3490
,0,usd,4000,test,1567975081,3491
usd,4000,bitcoin,1,test,1567975081,3492
,0,usd,4000,test,1567973081,3493
usd,4000,bitcoin,1,test,1567973081,3494
,0,usd,4000,test,1567971081,3495
usd,4000,bitcoin,1,test,1567971081,3496
,0,usd,4000,test,1567969081,3497
usd,4000,bitcoin,1,test,1567969081,3498
,0,usd,4000,test,1567967081,3499
usd,4000,bitcoin,1,test,1567967081,3500
,0,usd,4000,test,1567965081,3501
usd,4000,bitcoin,1,test,1567965081,3502
,0,usd,4000,test,1567963081,3503
usd,4000,bitcoin,1,test,1567963081,3504
,0,usd,4000,test,1567961081,3505
usd,4000,bitcoin,1,test,1567961081,3506
,0,usd,4000,test,1567959081,3507
usd,4000,bitcoin,1,test,1567959081,3508
,0,usd,4000,test,1567957081,3509
usd,4000,bitcoin,1,test,1567957081,3510
,0,usd,4000,test,1567955081,3511
usd,4000,bitcoin,1,test,1567955081,3512
,0,usd,4000,test,1567953081,3513
usd,4000,bitcoin,1,test,1567953081,3514
,0,usd,4000,test,1567951081,3515
usd,4000,bitcoin,1,test,1567951081,3516
,0,usd,4000,test,1567949081,3517
usd,4000,bitcoin,1,test,1567949081,3518
,0,usd,4000,test,1567947081,3519
usd,4000,bitcoin,1,test,1567947081,3520
,0,usd,4000,test,1567945081,3521
usd,4000,bitcoin,1,test,1567945081,3522
,0,usd,4000,test,1567943081,3523
usd,4000,bitcoin,1,test,1567943081,3524
,0,usd,4000,test,1567941081,3525
usd,4000,bitcoin,1,test,1567941081,3526
,0,usd,4000,test,1567939081,3527
usd,4000,bitcoin,1,test,1567939081,3528
,0,usd,4000,test,1567937081,3529
usd,4000,bitcoin,1,test,1567937081,3530
,0,usd,4000,test,1567935081,3531
usd,4000,bitcoin,1,test,1567935081,3532
,0,usd,4000,test,1567933081,3533
usd,4000,bitcoin,1,test,1567933081,3534
,0,usd,4000,test,1567931081,3535
usd,4000,bitcoin,1,test,1567931081,3536
,0,usd,4000,test,1567929081,3537
usd,4000,bitcoin,1,test,1567929081,3538
,0,usd,4000,test,1567927081,3539
usd,4000,bitcoin,1,test,1567927081,3540
,0,usd,4000,test,1567925081,3541
usd,4000,bitcoin,1,test,1567925081,3542
,0,usd,4000,test,1567923081,3543
usd,4000,bitcoin,1,test,1567923081,3544
,0,usd,4000,test,1567921081,3545
usd,4000,bitcoin,1,test,1567921081,3546
,0,usd,4000,test,1567919081,3547
usd,4000,bitcoin,1,test,1567919081,3548
,0,usd,4000,test,1567917081,3549
usd,4000,bitcoin,1,test,1567917081,3550
,0,usd,4000,test,1567915081,3551
usd,4000,bitcoin,1,test,1567915081,3552
,0,usd,4000,test,1567913081,3553
usd,4000,bitcoin,1,test,1567913081,3554
,0,usd,4000,test,1567911081,3555
usd,4000,bitcoin,1,test,1567911081,3556
,0,usd,4000,test,1567909081,3557
usd,4000,bitcoin,1,test,1567909081,3558
,0,usd,4000,test,1567907081,3559
usd,4000,bitcoin,1,test,1567907081,3560
,0,usd,4000,test,1567905081,3561
usd,4000,bitcoin,1,test,1567905081,3562
,0,usd,4000,test,1567903081,3563
usd,4000,bitcoin,1,test,1567903081,3564
,0,usd,4000,test,1567901081,3565
usd,4000,bitcoin,1,test,1567901081,3566
,0,usd,4000,test,1567899081,3567
usd,4000,bitcoin,1,test,1567899081,3568
,0,usd,4000,test,1567897081,3569
usd,4000,bitcoin,1,test,1567897081,3570
,0,usd,4000,test,1567895081,3571
usd,4000,bitcoin,1,test,1567895081,3572
,0,usd,4000,test,1567893081,3573
usd,4000,bitcoin,1,test,1567893081,3574
,0,usd,4000,test,1567891081,3575
usd,4000,bitcoin,1,test,1567891081,3576
,0,usd,4000,test,1567889081,3577
usd,4000,bitcoin,1,test,1567889081,3578
,0,usd,4000,test,1567887081,3579
usd,4000,bitcoin,1,test,1567887081,3580
,0,usd,4000,test,1567885081,3581
usd,4000,bitcoin,1,test,1567885081,3582
,0,usd,4000,test,1567883081,3583
usd,4000,bitcoin,1,test,1567883081,3584
,0,usd,4000,test,1567881081,3585
usd,4000,bitcoin,1,test,1567881081,3586
,0,usd,4000,test,1567879081,3587
usd,4000,bitcoin,1,test,1567879081,3588
,0,usd,4000,test,1567877081,3589
usd,4000,bitcoin,1,test,1567877081,3590
,0,usd,4000,test,1567875081,3591
usd,4000,bitcoin,1,test,1567875081,3592
,0,usd,4000,test,1567873081,3593
usd,4000,bitcoin,1,test,1567873081,3594
,0,usd,4000,test,1567871081,3595
usd,4000,bitcoin,1,test,1567871081,3596
,0,usd,4000,test,1567869081,3597
usd,4000,bitcoin,1,test,1567869081,3598
,0,usd,4000,test,1567867081,3599
usd,4000,bitcoin,1,test,1567867081,3600
,0,usd,4000,test,1567865081,3601
usd,4000,bitcoin,1,test,1567865081,3602
,0,usd,4000,test,1567863081,3603
usd,4000,bitcoin,1,test,1567863081,3604
,0,usd,4000,test,1567861081,3605
usd,4000,bitcoin,1,test,1567861081,3606
,0,usd,4000,test,1567859081,3607
usd,4000,bitcoin,1,test,1567859081,3608
,0,usd,4000,test,1567857081,3609
usd,4000,bitcoin,1,test,1567857081,3610
,0,usd,4000,test,1567855081,3611
usd,4000,bitcoin,1,test,1567855081,3612
,0,usd,4000,test,1567853081,3613
usd,4000,bitcoin,1,test,1567853081,3614
,0,usd,4000,test,1567851081,3615
usd,4000,bitcoin,1,test,1567851081,3616
,0,usd,4000,test,1567849081,3617
usd,4000,bitcoin,1,test,1567849081,3618
,0,usd,4000,test,1567847081,3619
usd,4000,bitcoin,1,test,1567847081,3620
,0,usd,4000,test,1567845081,3621
usd,4000,bitcoin,1,test,1567845081,3622
,0,usd,4000,test,1567843081,3623
usd,4000,bitcoin,1,test,1567843081,3624
,0,usd,4000,test,1567841081,3625
usd,4000,bitcoin,1,test,1567841081,3626
,0,usd,4000,test,1567839081,3627
usd,4000,bitcoin,1,test,1567839081,3628
,0,usd,4000,test,1567837081,3629
usd,4000,bitcoin,1,test,1567837081,3630
,0,usd,4000,test,1567835081,3631
usd,4000,bitcoin,1,test,1567835081,3632
,0,usd,4000,test,1567833081,3633
usd,4000,bitcoin,1,test,1567833081,3634
,0,usd,4000,test,1567831081,3635
usd,4000,bitcoin,1,test,1567831081,3636
,0,usd,4000,test,1567829081,3637
usd,4000,bitcoin,1,test,1567829081,3638
,0,usd,4000,test,1567827081,3639
usd,4000,bitcoin,1,test,1567827081,3640
,0,usd,4000,test,1567825081,3641
usd,4000,bitcoin,1,test,1567825081,3642
,0,usd,4000,test,1567823081,3643
usd,4000,bitcoin,1,test,1567823081,3644
,0,usd,4000,test,1567821081,3645
usd,4000,bitcoin,1,test,1567821081,3646
,0,usd,4000,test,1567819081,3647
usd,4000,bitcoin,1,test,1567819081,3648
,0,usd,4000,test,1567817081,3649
usd,4000,bitcoin,1,test,1567817081,3650
,0,usd,4000,test,1567815081,3651
usd,4000,bitcoin,1,test,1567815081,3652
,0,usd,4000,test,1567813081,3653
usd,4000,bitcoin,1,test,1567813081,3654
,0,usd,4000,test,1567811081,3655
usd,4000,bitcoin,1,test,1567811081,3656
,0,usd,4000,test,1567809081,3657
usd,4000,bitcoin,1,test,1567809081,3658
,0,usd,4000,test,1567807081,3659
usd,4000,bitcoin,1,test,1567807081,3660
,0,usd,4000,test,1567805081,3661
usd,4000,bitcoin,1,test,1567805081,3662
,0,usd,4000,test,1567803081,3663
usd,4000,bitcoin,1,test,1567803081,3664
,0,usd,4000,test,1567801081,3665
usd,4000,bitcoin,1,test,1567801081,3666
,0,usd,4000,test,1567799081,3667
usd,4000,bitcoin,1,test,1567799081,3668
,0,usd,4000,test,1567797081,3669
usd,4000,bitcoin,1,test,1567797081,3670
,0,usd,4000,test,1567795081,3671
usd,4000,bitcoin,1,test,1567795081,3672
,0,usd,4000,test,1567793081,3673
usd,4000,bitcoin,1,test,1567793081,3674
,0,usd,4000,test,1567791081,3675
usd,4000,bitcoin,1,test,1567791081,3676
,0,usd,4000,test,1567789081,3677
usd,4000,bitcoin,1,test,1567789081,3678
,0,usd,4000,test,1567787081,3679
usd,4000,bitcoin,1,test,1567787081,3680
,0,usd,4000,test,1567785081,3681
usd,4000,bitcoin,1,test,1567785081,3682
,0,usd,4000,test,1567783081,3683
usd,4000,bitcoin,1,test,1567783081,3684
,0,usd,4000,test,1567781081,3685
usd,4000,bitcoin,1,test,1567781081,3686
,0,usd,4000,test,1567779081,3687
usd,4000,bitcoin,1,test,1567779081,3688
,0,usd,4000,test,1567777081,3689
usd,4000,bitcoin,1,test,1567777081,3690
,0,usd,4000,test,1567775081,3691
usd,4000,bitcoin,1,test,1567775081,3692
,0,usd,4000,test,1567773081,3693
usd,4000,bitcoin,1,test,1567773081,3694
,0,usd,4000,test,1567771081,3695
usd,4000,bitcoin,1,test,1567771081,3696
,0,usd,4000,test,1567769081,3697
usd,4000,bitcoin,1,test,1567769081,3698
,0,usd,4000,test,1567767081,3699
usd,4000,bitcoin,1,test,1567767081,3700
,0,usd,4000,test,1567765081,3701
usd,4000,bitcoin,1,test,1567765081,3702
,0,usd,4000,test,1567763081,3703
usd,4000,bitcoin,1,test,1567763081,3704
,0,usd,4000,test,1567761081,3705
usd,4000,bitcoin,1,test,1567761081,3706
,0,usd,4000,test,1567759081,3707
usd,4000,bitcoin,1,test,1567759081,3708
,0,usd,4000,test,1567757081,3709
usd,4000,bitcoin,1,test,1567757081,3710
,0,usd,4000,test,1567755081,3711
usd,4000,bitcoin,1,test,1567755081,3712
,0,usd,4000,test,1567753081,3713
usd,4000,bitcoin,1,test,1567753081,3714
,0,usd,4000,test,1567751081,3715
usd,4000,bitcoin,1,test,1567751081,3716
,0,usd,4000,test,1567749081,3717
usd,4000,bitcoin,1,test,1567749081,3718
,0,usd,4000,test,1567747081,3719
usd,4000,bitcoin,1,test,1567747081,3720
,0,usd,4000,test,1567745081,3721
usd,4000,bitcoin,1,test,1567745081,3722
,0,usd,4000,test,1567743081,3723
usd,4000,bitcoin,1,test,1567743081,3724
,0,usd,4000,test,1567741081,3725
usd,4000,bitcoin,1,test,1567741081,3726
,0,usd,4000,test,1567739081,3727
usd,4000,bitcoin,1,test,1567739081,3728
,0,usd,4000,test,1567737081,3729
usd,4000,bitcoin,1,test,1567737081,3730
,0,usd,4000,test,1567735081,3731
usd,4000,bitcoin,1,test,1567735081,3732
,0,usd,4000,test,1567733081,3733
usd,4000,bitcoin,1,test,1567733081,3734
,0,usd,4000,test,1567731081,3735
usd,4000,bitcoin,1,test,1567731081,3736
,0,usd,4000,test,1567729081,3737
usd,4000,bitcoin,1,test,1567729081,3738
,0,usd,4000,test,1567727081,3739
usd,4000,bitcoin,1,test,1567727081,3740
,0,usd,4000,test,1567725081,3741
usd,4000,bitcoin,1,test,1567725081,3742
,0,usd,4000,test,1567723081,3743
usd,4000,bitcoin,1,test,1567723081,3744
,0,usd,4000,test,1567721081,3745
usd,4000,bitcoin,1,test,1567721081,3746
,0,usd,4000,test,1567719081,3747
usd,4000,bitcoin,1,test,1567719081,3748
